series_id,year,period,value,footnote_codes,category,value_lag12,cpi_yoy_change,month
CUUR0000SATCLTB  ,2023,M04,133.849,,Transportation,,,4
CUUR0000SATCLTB  ,2023,M05,135.557,,Transportation,,,5
CUUR0000SATCLTB  ,2023,M06,136.262,,Transportation,,,6
CUUR0000SATCLTB  ,2023,M07,136.186,,Transportation,,,7
CUUR0000SATCLTB  ,2023,M08,135.487,,Transportation,,,8
CUUR0000SATCLTB  ,2023,M09,132.599,,Transportation,,,9
CUUR0000SATCLTB  ,2023,M10,131.784,,Transportation,,,10
CUUR0000SATCLTB  ,2023,M11,131.799,,Transportation,,,11
CUUR0000SATCLTB  ,2023,M12,131.652,,Transportation,,,12
CUUR0000SATCLTB  ,2023,M13,133.225,,Transportation,131.247,1.51,13
CUUR0000SATCLTB  ,2024,M01,130.245,,Transportation,130.792,-0.42,1
CUUR0000SATCLTB  ,2024,M02,130.369,,Transportation,131.485,-0.85,2
CUUR0000SATCLTB  ,2024,M03,130.411,,Transportation,133.849,-2.57,3
CUUR0000SATCLTB  ,2024,M04,130.222,,Transportation,135.557,-3.94,4
CUUR0000SATCLTB  ,2024,M05,130.333,,Transportation,136.262,-4.35,5
CUUR0000SATCLTB  ,2024,M06,130.493,,Transportation,136.186,-4.18,6
CUUR0000SATCLTB  ,2024,M07,129.991,,Transportation,135.487,-4.06,7
CUUR0000SATCLTB  ,2024,M08,129.535,,Transportation,132.599,-2.31,8
CUUR0000SATCLTB  ,2024,M09,129.549,,Transportation,131.784,-1.7,9
CUUR0000SATCLTB  ,2024,M10,129.59,,Transportation,131.799,-1.68,10
CUUR0000SATCLTB  ,2024,M11,129.94,,Transportation,131.652,-1.3,11
CUUR0000SATCLTB  ,2024,M12,130.065,,Transportation,133.225,-2.37,12
CUUR0000SATCLTB  ,2024,M13,130.062,,Transportation,130.245,-0.14,13
CUUR0000SATCLTB  ,2025,M01,130.554,,Transportation,130.369,0.14,1
CUUR0000SATCLTB  ,2025,M02,130.556,,Transportation,130.411,0.11,2
CUUR0000SATCLTB  ,2025,M03,130.743,,Transportation,130.222,0.4,3
CUUR0000SATCLTB  ,2025,M04,131.245,,Transportation,130.333,0.7,4
CUUR0000SATCLTB  ,2025,M05,131.606,,Transportation,130.493,0.85,5
CUUR0000SATCLTB  ,2025,M06,132.113,,Transportation,129.991,1.63,6
CUUR0000SATCLTB  ,2025,M07,132.593,,Transportation,129.535,2.36,7
CUUR0000SATCLTB  ,2025,M08,132.873,,Transportation,129.549,2.57,8
CUUR0000SATCLTB  ,2025,M09,132.488,,Transportation,129.59,2.24,9
CUUR0000SATCLTB  ,2025,M11,132.147,,Transportation,130.065,1.6,11
CUUR0000SATCLTB  ,2025,M12,131.214,,Transportation,130.062,0.89,12
CUUR0000SATCLTB  ,2025,M13,131.648,,Transportation,130.554,0.84,13
CUUR0000SETA     ,2023,M01,125.343,,Transportation,,,1
CUUR0000SETA     ,2023,M02,125.178,,Transportation,,,2
CUUR0000SETA     ,2023,M03,126.28,,Transportation,,,3
CUUR0000SETA     ,2023,M04,128.294,,Transportation,,,4
CUUR0000SETA     ,2023,M05,129.619,,Transportation,,,5
CUUR0000SETA     ,2023,M06,130.41,,Transportation,,,6
CUUR0000SETA     ,2023,M07,130.469,,Transportation,,,7
CUUR0000SETA     ,2023,M08,129.864,,Transportation,,,8
CUUR0000SETA     ,2023,M09,127.194,,Transportation,,,9
CUUR0000SETA     ,2023,M10,126.347,,Transportation,,,10
CUUR0000SETA     ,2023,M11,126.89,,Transportation,,,11
CUUR0000SETA     ,2023,M12,125.975,,Transportation,,,12
CUUR0000SETA     ,2023,M13,127.655,,Transportation,125.343,1.84,13
CUUR0000SETA     ,2024,M01,124.005,,Transportation,125.178,-0.94,1
CUUR0000SETA     ,2024,M02,124.762,,Transportation,126.28,-1.2,2
CUUR0000SETA     ,2024,M03,125.25,,Transportation,128.294,-2.37,3
CUUR0000SETA     ,2024,M04,125.017,,Transportation,129.619,-3.55,4
CUUR0000SETA     ,2024,M05,125.162,,Transportation,130.41,-4.02,5
CUUR0000SETA     ,2024,M06,124.899,,Transportation,130.469,-4.27,6
CUUR0000SETA     ,2024,M07,124.666,,Transportation,129.864,-4.0,7
CUUR0000SETA     ,2024,M08,124.224,,Transportation,127.194,-2.34,8
CUUR0000SETA     ,2024,M09,124.187,,Transportation,126.347,-1.71,9
CUUR0000SETA     ,2024,M10,124.116,,Transportation,126.89,-2.19,10
CUUR0000SETA     ,2024,M11,124.451,,Transportation,125.975,-1.21,11
CUUR0000SETA     ,2024,M12,124.324,,Transportation,127.655,-2.61,12
CUUR0000SETA     ,2024,M13,124.589,,Transportation,124.005,0.47,13
CUUR0000SETA     ,2025,M01,124.878,,Transportation,124.762,0.09,1
CUUR0000SETA     ,2025,M02,124.749,,Transportation,125.25,-0.4,2
CUUR0000SETA     ,2025,M03,124.857,,Transportation,125.017,-0.13,3
CUUR0000SETA     ,2025,M04,125.514,,Transportation,125.162,0.28,4
CUUR0000SETA     ,2025,M05,125.85,,Transportation,124.899,0.76,5
CUUR0000SETA     ,2025,M06,126.483,,Transportation,124.666,1.46,6
CUUR0000SETA     ,2025,M07,126.914,,Transportation,124.224,2.17,7
CUUR0000SETA     ,2025,M08,126.82,,Transportation,124.187,2.12,8
CUUR0000SETA     ,2025,M09,126.275,,Transportation,124.116,1.74,9
CUUR0000SETA     ,2025,M11,125.978,,Transportation,124.324,1.33,11
CUUR0000SETA     ,2025,M12,124.913,,Transportation,124.589,0.26,12
CUUR0000SETA     ,2025,M13,125.748,,Transportation,124.878,0.7,13
CUUR0000SETA01   ,2023,M01,177.276,,Transportation,,,1
CUUR0000SETA01   ,2023,M02,177.817,,Transportation,,,2
CUUR0000SETA01   ,2023,M03,178.342,,Transportation,,,3
CUUR0000SETA01   ,2023,M04,178.892,,Transportation,,,4
CUUR0000SETA01   ,2023,M05,179.329,,Transportation,,,5
CUUR0000SETA01   ,2023,M06,179.577,,Transportation,,,6
CUUR0000SETA01   ,2023,M07,179.696,,Transportation,,,7
CUUR0000SETA01   ,2023,M08,179.691,,Transportation,,,8
CUUR0000SETA01   ,2023,M09,179.75,,Transportation,,,9
CUUR0000SETA01   ,2023,M10,179.446,,Transportation,,,10
CUUR0000SETA01   ,2023,M11,178.7,,Transportation,,,11
CUUR0000SETA01   ,2023,M12,178.269,,Transportation,,,12
CUUR0000SETA01   ,2023,M13,178.899,,Transportation,177.276,0.92,13
CUUR0000SETA01   ,2024,M01,178.595,,Transportation,177.817,0.44,1
CUUR0000SETA01   ,2024,M02,178.592,,Transportation,178.342,0.14,2
CUUR0000SETA01   ,2024,M03,178.247,,Transportation,178.892,-0.36,3
CUUR0000SETA01   ,2024,M04,178.25,,Transportation,179.329,-0.6,4
CUUR0000SETA01   ,2024,M05,177.958,,Transportation,179.577,-0.9,5
CUUR0000SETA01   ,2024,M06,178.001,,Transportation,179.696,-0.94,6
CUUR0000SETA01   ,2024,M07,177.84,,Transportation,179.691,-1.03,7
CUUR0000SETA01   ,2024,M08,177.534,,Transportation,179.75,-1.23,8
CUUR0000SETA01   ,2024,M09,177.435,,Transportation,179.446,-1.12,9
CUUR0000SETA01   ,2024,M10,177.162,,Transportation,178.7,-0.86,10
CUUR0000SETA01   ,2024,M11,177.472,,Transportation,178.269,-0.45,11
CUUR0000SETA01   ,2024,M12,177.552,,Transportation,178.899,-0.75,12
CUUR0000SETA01   ,2024,M13,177.887,,Transportation,178.595,-0.4,13
CUUR0000SETA01   ,2025,M01,178.008,,Transportation,178.592,-0.33,1
CUUR0000SETA01   ,2025,M02,178.038,,Transportation,178.247,-0.12,2
CUUR0000SETA01   ,2025,M03,178.168,,Transportation,178.25,-0.05,3
CUUR0000SETA01   ,2025,M04,178.795,,Transportation,177.958,0.47,4
CUUR0000SETA01   ,2025,M05,178.728,,Transportation,178.001,0.41,5
CUUR0000SETA01   ,2025,M06,178.443,,Transportation,177.84,0.34,6
CUUR0000SETA01   ,2025,M07,178.569,,Transportation,177.534,0.58,7
CUUR0000SETA01   ,2025,M08,178.698,,Transportation,177.435,0.71,8
CUUR0000SETA01   ,2025,M09,178.77,,Transportation,177.162,0.91,9
CUUR0000SETA01   ,2025,M10,178.723,,Transportation,177.472,0.7,10
CUUR0000SETA01   ,2025,M11,178.575,,Transportation,177.552,0.58,11
CUUR0000SETA01   ,2025,M12,178.034,,Transportation,177.887,0.08,12
CUUR0000SETA01   ,2025,M13,178.462,,Transportation,178.008,0.26,13
CUUR0000SETA02   ,2023,M01,185.857,,Transportation,,,1
CUUR0000SETA02   ,2023,M02,183.241,,Transportation,,,2
CUUR0000SETA02   ,2023,M03,184.997,,Transportation,,,3
CUUR0000SETA02   ,2023,M04,193.394,,Transportation,,,4
CUUR0000SETA02   ,2023,M05,199.576,,Transportation,,,5
CUUR0000SETA02   ,2023,M06,202.007,,Transportation,,,6
CUUR0000SETA02   ,2023,M07,201.624,,Transportation,,,7
CUUR0000SETA02   ,2023,M08,198.768,,Transportation,,,8
CUUR0000SETA02   ,2023,M09,187.587,,Transportation,,,9
CUUR0000SETA02   ,2023,M10,184.961,,Transportation,,,10
CUUR0000SETA02   ,2023,M11,186.27,,Transportation,,,11
CUUR0000SETA02   ,2023,M12,186.383,,Transportation,,,12
CUUR0000SETA02   ,2023,M13,191.222,,Transportation,185.857,2.89,13
CUUR0000SETA02   ,2024,M01,179.41,,Transportation,183.241,-2.09,1
CUUR0000SETA02   ,2024,M02,180.006,,Transportation,184.997,-2.7,2
CUUR0000SETA02   ,2024,M03,180.891,,Transportation,193.394,-6.47,3
CUUR0000SETA02   ,2024,M04,180.132,,Transportation,199.576,-9.74,4
CUUR0000SETA02   ,2024,M05,180.971,,Transportation,202.007,-10.41,5
CUUR0000SETA02   ,2024,M06,181.603,,Transportation,201.624,-9.93,6
CUUR0000SETA02   ,2024,M07,179.579,,Transportation,198.768,-9.65,7
CUUR0000SETA02   ,2024,M08,178.192,,Transportation,187.587,-5.01,8
CUUR0000SETA02   ,2024,M09,178.072,,Transportation,184.961,-3.72,9
CUUR0000SETA02   ,2024,M10,178.744,,Transportation,186.27,-4.04,10
CUUR0000SETA02   ,2024,M11,179.958,,Transportation,186.383,-3.45,11
CUUR0000SETA02   ,2024,M12,180.317,,Transportation,191.222,-5.7,12
CUUR0000SETA02   ,2024,M13,179.823,,Transportation,179.41,0.23,13
CUUR0000SETA02   ,2025,M01,181.265,,Transportation,180.006,0.7,1
CUUR0000SETA02   ,2025,M02,181.361,,Transportation,180.891,0.26,2
CUUR0000SETA02   ,2025,M03,181.932,,Transportation,180.132,1.0,3
CUUR0000SETA02   ,2025,M04,182.861,,Transportation,180.971,1.04,4
CUUR0000SETA02   ,2025,M05,184.224,,Transportation,181.603,1.44,5
CUUR0000SETA02   ,2025,M06,186.671,,Transportation,179.579,3.95,6
CUUR0000SETA02   ,2025,M07,188.183,,Transportation,178.192,5.61,7
CUUR0000SETA02   ,2025,M08,188.96,,Transportation,178.072,6.11,8
CUUR0000SETA02   ,2025,M09,187.121,,Transportation,178.744,4.69,9
CUUR0000SETA02   ,2025,M10,186.962,,Transportation,179.958,3.89,10
CUUR0000SETA02   ,2025,M11,186.367,,Transportation,180.317,3.36,11
CUUR0000SETA02   ,2025,M12,183.265,,Transportation,179.823,1.91,12
CUUR0000SETA03   ,2023,M01,111.465,,Transportation,,,1
CUUR0000SETA03   ,2023,M03,117.69,,Transportation,,,3
CUUR0000SETA03   ,2023,M04,116.765,,Transportation,,,4
CUUR0000SETA03   ,2023,M05,114.904,,Transportation,,,5
CUUR0000SETA03   ,2023,M06,115.583,,Transportation,,,6
CUUR0000SETA03   ,2023,M07,115.476,,Transportation,,,7
CUUR0000SETA03   ,2023,M08,116.786,,Transportation,,,8
CUUR0000SETA03   ,2023,M09,116.609,,Transportation,,,9
CUUR0000SETA03   ,2023,M13,115.808,,Transportation,,,13
CUUR0000SETA03   ,2024,M01,109.689,,Transportation,,,1
CUUR0000SETA03   ,2024,M03,118.946,,Transportation,,,3
CUUR0000SETA03   ,2024,M05,119.81,,Transportation,,,5
CUUR0000SETA03   ,2024,M07,114.253,,Transportation,111.465,2.5,7
CUUR0000SETA03   ,2024,M09,118.2,,Transportation,117.69,0.43,9
CUUR0000SETA03   ,2025,M04,115.517,,Transportation,116.765,-1.07,4
CUUR0000SETA03   ,2025,M05,115.38,,Transportation,114.904,0.41,5
CUUR0000SETA03   ,2025,M06,115.033,,Transportation,115.583,-0.48,6
CUUR0000SETA03   ,2025,M07,114.522,,Transportation,115.476,-0.83,7
CUUR0000SETA03   ,2025,M08,114.205,,Transportation,116.786,-2.21,8
CUUR0000SETA03   ,2025,M09,113.555,,Transportation,116.609,-2.62,9
CUUR0000SETA03   ,2025,M10,113.464,,Transportation,115.808,-2.02,10
CUUR0000SETA03   ,2025,M11,113.096,,Transportation,109.689,3.11,11
CUUR0000SETA03   ,2025,M12,112.413,,Transportation,118.946,-5.49,12
CUUR0000SETA03   ,2025,M13,114.875,,Transportation,119.81,-4.12,13
CUUR0000SETA04   ,2023,M01,175.721,,Transportation,,,1
CUUR0000SETA04   ,2023,M02,173.533,,Transportation,,,2
CUUR0000SETA04   ,2023,M03,180.991,,Transportation,,,3
CUUR0000SETA04   ,2023,M04,180.66,,Transportation,,,4
CUUR0000SETA04   ,2023,M05,176.851,,Transportation,,,5
CUUR0000SETA04   ,2023,M06,183.273,,Transportation,,,6
CUUR0000SETA04   ,2023,M07,193.713,,Transportation,,,7
CUUR0000SETA04   ,2023,M08,185.505,,Transportation,,,8
CUUR0000SETA04   ,2023,M09,173.272,,Transportation,,,9
CUUR0000SETA04   ,2023,M10,172.795,,Transportation,,,10
CUUR0000SETA04   ,2023,M11,170.131,,Transportation,,,11
CUUR0000SETA04   ,2023,M12,161.996,,Transportation,,,12
CUUR0000SETA04   ,2023,M13,177.37,,Transportation,175.721,0.94,13
CUUR0000SETA04   ,2024,M01,150.918,,Transportation,173.533,-13.03,1
CUUR0000SETA04   ,2024,M02,156.097,,Transportation,180.991,-13.75,2
CUUR0000SETA04   ,2024,M03,165.002,,Transportation,180.66,-8.67,3
CUUR0000SETA04   ,2024,M04,162.356,,Transportation,176.851,-8.2,4
CUUR0000SETA04   ,2024,M05,161.241,,Transportation,183.273,-12.02,5
CUUR0000SETA04   ,2024,M06,171.757,,Transportation,193.713,-11.33,6
CUUR0000SETA04   ,2024,M07,181.662,,Transportation,185.505,-2.07,7
CUUR0000SETA04   ,2024,M08,169.927,,Transportation,173.272,-1.93,8
CUUR0000SETA04   ,2024,M09,161.528,,Transportation,172.795,-6.52,9
CUUR0000SETA04   ,2024,M10,160.635,,Transportation,170.131,-5.58,10
CUUR0000SETA04   ,2024,M11,156.576,,Transportation,161.996,-3.35,11
CUUR0000SETA04   ,2024,M12,151.989,,Transportation,177.37,-14.31,12
CUUR0000SETA04   ,2024,M13,162.474,,Transportation,150.918,7.66,13
CUUR0000SETA04   ,2025,M01,145.452,,Transportation,156.097,-6.82,1
CUUR0000SETA04   ,2025,M02,145.008,,Transportation,165.002,-12.12,2
CUUR0000SETA04   ,2025,M03,150.606,,Transportation,162.356,-7.24,3
CUUR0000SETA04   ,2025,M04,158.905,,Transportation,161.241,-1.45,4
CUUR0000SETA04   ,2025,M05,163.309,,Transportation,171.757,-4.92,5
CUUR0000SETA04   ,2025,M06,178.366,,Transportation,181.662,-1.81,6
CUUR0000SETA04   ,2025,M07,182.888,,Transportation,169.927,7.63,7
CUUR0000SETA04   ,2025,M08,161.726,,Transportation,161.528,0.12,8
CUUR0000SETA04   ,2025,M09,153.461,,Transportation,160.635,-4.47,9
CUUR0000SETA04   ,2025,M11,152.289,,Transportation,151.989,0.2,11
CUUR0000SETA04   ,2025,M12,145.687,,Transportation,162.474,-10.33,12
CUUR0000SETA04   ,2025,M13,157.972,,Transportation,145.452,8.61,13
CUUR0000SETB     ,2023,M01,297.413,,Transportation,,,1
CUUR0000SETB     ,2023,M02,302.153,,Transportation,,,2
CUUR0000SETB     ,2023,M03,304.575,,Transportation,,,3
CUUR0000SETB     ,2023,M04,319.843,,Transportation,,,4
CUUR0000SETB     ,2023,M05,315.31,,Transportation,,,5
CUUR0000SETB     ,2023,M06,317.17,,Transportation,,,6
CUUR0000SETB     ,2023,M07,318.891,,Transportation,,,7
CUUR0000SETB     ,2023,M08,338.207,,Transportation,,,8
CUUR0000SETB     ,2023,M09,340.6,,Transportation,,,9
CUUR0000SETB     ,2023,M10,322.975,,Transportation,,,10
CUUR0000SETB     ,2023,M11,299.696,,Transportation,,,11
CUUR0000SETB     ,2023,M12,282.246,,Transportation,,,12
CUUR0000SETB     ,2023,M13,313.257,,Transportation,297.413,5.33,13
CUUR0000SETB     ,2024,M01,277.709,,Transportation,302.153,-8.09,1
CUUR0000SETB     ,2024,M02,289.546,,Transportation,304.575,-4.93,2
CUUR0000SETB     ,2024,M03,307.684,,Transportation,319.843,-3.8,3
CUUR0000SETB     ,2024,M04,323.189,,Transportation,315.31,2.5,4
CUUR0000SETB     ,2024,M05,321.561,,Transportation,317.17,1.38,5
CUUR0000SETB     ,2024,M06,309.12,,Transportation,318.891,-3.06,6
CUUR0000SETB     ,2024,M07,311.534,,Transportation,338.207,-7.89,7
CUUR0000SETB     ,2024,M08,303.089,,Transportation,340.6,-11.01,8
CUUR0000SETB     ,2024,M09,287.876,,Transportation,322.975,-10.87,9
CUUR0000SETB     ,2024,M10,282.635,,Transportation,299.696,-5.69,10
CUUR0000SETB     ,2024,M11,274.518,,Transportation,282.246,-2.74,11
CUUR0000SETB     ,2024,M12,271.629,,Transportation,313.257,-13.29,12
CUUR0000SETB     ,2024,M13,296.674,,Transportation,277.709,6.83,13
CUUR0000SETB     ,2025,M01,276.532,,Transportation,289.546,-4.49,1
CUUR0000SETB     ,2025,M02,280.143,,Transportation,307.684,-8.95,2
CUUR0000SETB     ,2025,M03,277.604,,Transportation,323.189,-14.1,3
CUUR0000SETB     ,2025,M04,285.351,,Transportation,321.561,-11.26,4
CUUR0000SETB     ,2025,M05,283.403,,Transportation,309.12,-8.32,5
CUUR0000SETB     ,2025,M06,283.75,,Transportation,311.534,-8.92,6
CUUR0000SETB     ,2025,M07,282.696,,Transportation,303.089,-6.73,7
CUUR0000SETB     ,2025,M08,283.504,,Transportation,287.876,-1.52,8
CUUR0000SETB     ,2025,M09,286.672,,Transportation,282.635,1.43,9
CUUR0000SETB     ,2025,M11,277.52,,Transportation,271.629,2.17,11
CUUR0000SETB     ,2025,M12,262.906,,Transportation,296.674,-11.38,12
CUUR0000SETB     ,2025,M13,280.007,,Transportation,276.532,1.26,13
CUUR0000SETB01   ,2023,M01,294.759,,Transportation,,,1
CUUR0000SETB01   ,2023,M02,299.774,,Transportation,,,2
CUUR0000SETB01   ,2023,M03,302.673,,Transportation,,,3
CUUR0000SETB01   ,2023,M04,318.482,,Transportation,,,4
CUUR0000SETB01   ,2023,M05,314.116,,Transportation,,,5
CUUR0000SETB01   ,2023,M06,316.258,,Transportation,,,6
CUUR0000SETB01   ,2023,M07,318.071,,Transportation,,,7
CUUR0000SETB01   ,2023,M08,336.979,,Transportation,,,8
CUUR0000SETB01   ,2023,M09,338.893,,Transportation,,,9
CUUR0000SETB01   ,2023,M10,320.999,,Transportation,,,10
CUUR0000SETB01   ,2023,M11,297.598,,Transportation,,,11
CUUR0000SETB01   ,2023,M12,280.289,,Transportation,,,12
CUUR0000SETB01   ,2023,M13,311.574,,Transportation,294.759,5.7,13
CUUR0000SETB01   ,2024,M01,276.003,,Transportation,299.774,-7.93,1
CUUR0000SETB01   ,2024,M02,287.943,,Transportation,302.673,-4.87,2
CUUR0000SETB01   ,2024,M03,306.513,,Transportation,318.482,-3.76,3
CUUR0000SETB01   ,2024,M04,322.434,,Transportation,314.116,2.65,4
CUUR0000SETB01   ,2024,M05,320.981,,Transportation,316.258,1.49,5
CUUR0000SETB01   ,2024,M06,308.475,,Transportation,318.071,-3.02,6
CUUR0000SETB01   ,2024,M07,310.915,,Transportation,336.979,-7.73,7
CUUR0000SETB01   ,2024,M08,302.419,,Transportation,338.893,-10.76,8
CUUR0000SETB01   ,2024,M09,287.102,,Transportation,320.999,-10.56,9
CUUR0000SETB01   ,2024,M10,281.741,,Transportation,297.598,-5.33,10
CUUR0000SETB01   ,2024,M11,273.57,,Transportation,280.289,-2.4,11
CUUR0000SETB01   ,2024,M12,270.667,,Transportation,311.574,-13.13,12
CUUR0000SETB01   ,2024,M13,295.73,,Transportation,276.003,7.15,13
CUUR0000SETB01   ,2025,M01,275.527,,Transportation,287.943,-4.31,1
CUUR0000SETB01   ,2025,M02,279.059,,Transportation,306.513,-8.96,2
CUUR0000SETB01   ,2025,M03,276.558,,Transportation,322.434,-14.23,3
CUUR0000SETB01   ,2025,M04,284.526,,Transportation,320.981,-11.36,4
CUUR0000SETB01   ,2025,M05,282.614,,Transportation,308.475,-8.38,5
CUUR0000SETB01   ,2025,M06,282.914,,Transportation,310.915,-9.01,6
CUUR0000SETB01   ,2025,M07,281.49,,Transportation,302.419,-6.92,7
CUUR0000SETB01   ,2025,M08,282.358,,Transportation,287.102,-1.65,8
CUUR0000SETB01   ,2025,M09,285.595,,Transportation,281.741,1.37,9
CUUR0000SETB01   ,2025,M10,277.021,,Transportation,273.57,1.26,10
CUUR0000SETB01   ,2025,M11,276.152,,Transportation,270.667,2.03,11
CUUR0000SETB01   ,2025,M12,261.466,,Transportation,295.73,-11.59,12
CUUR0000SETB01   ,2025,M13,278.773,,Transportation,275.527,1.18,13
CUUR0000SETB02   ,2023,M01,339.263,,Transportation,,,1
CUUR0000SETB02   ,2023,M02,332.558,,Transportation,,,2
CUUR0000SETB02   ,2023,M03,316.209,,Transportation,,,3
CUUR0000SETB02   ,2023,M04,307.755,,Transportation,,,4
CUUR0000SETB02   ,2023,M05,297.692,,Transportation,,,5
CUUR0000SETB02   ,2023,M06,288.457,,Transportation,,,6
CUUR0000SETB02   ,2023,M07,286.268,,Transportation,,,7
CUUR0000SETB02   ,2023,M08,317.338,,Transportation,,,8
CUUR0000SETB02   ,2023,M09,337.553,,Transportation,,,9
CUUR0000SETB02   ,2023,M10,333.768,,Transportation,,,10
CUUR0000SETB02   ,2023,M11,319.829,,Transportation,,,11
CUUR0000SETB02   ,2023,M12,300.47,,Transportation,,,12
CUUR0000SETB02   ,2023,M13,314.763,,Transportation,339.263,-7.22,13
CUUR0000SETB02   ,2024,M01,288.702,,Transportation,332.558,-13.19,1
CUUR0000SETB02   ,2024,M02,295.463,,Transportation,316.209,-6.56,2
CUUR0000SETB02   ,2024,M03,297.161,,Transportation,307.755,-3.44,3
CUUR0000SETB02   ,2024,M04,297.106,,Transportation,297.692,-0.2,4
CUUR0000SETB02   ,2024,M05,290.176,,Transportation,288.457,0.6,5
CUUR0000SETB02   ,2024,M06,281.721,,Transportation,286.268,-1.59,6
CUUR0000SETB02   ,2024,M07,282.938,,Transportation,317.338,-10.84,7
CUUR0000SETB02   ,2024,M08,277.421,,Transportation,337.553,-17.81,8
CUUR0000SETB02   ,2024,M09,267.862,,Transportation,333.768,-19.75,9
CUUR0000SETB02   ,2024,M10,267.207,,Transportation,319.829,-16.45,10
CUUR0000SETB02   ,2024,M11,262.02,,Transportation,300.47,-12.8,11
CUUR0000SETB02   ,2024,M12,260.056,,Transportation,314.763,-17.38,12
CUUR0000SETB02   ,2024,M13,280.653,,Transportation,288.702,-2.79,13
CUUR0000SETB02   ,2025,M01,265.623,,Transportation,295.463,-10.1,1
CUUR0000SETB02   ,2025,M02,271.378,,Transportation,297.161,-8.68,2
CUUR0000SETB02   ,2025,M03,267.934,,Transportation,297.106,-9.82,3
CUUR0000SETB02   ,2025,M04,266.782,,Transportation,290.176,-8.06,4
CUUR0000SETB02   ,2025,M05,263.918,,Transportation,281.721,-6.32,5
CUUR0000SETB02   ,2025,M06,265.79,,Transportation,282.938,-6.06,6
CUUR0000SETB02   ,2025,M07,277.723,,Transportation,277.421,0.11,7
CUUR0000SETB02   ,2025,M08,276.329,,Transportation,267.862,3.16,8
CUUR0000SETB02   ,2025,M09,276.569,,Transportation,267.207,3.5,9
CUUR0000SETB02   ,2025,M11,279.001,,Transportation,260.056,7.28,11
CUUR0000SETB02   ,2025,M12,269.261,,Transportation,280.653,-4.06,12
CUUR0000SETB02   ,2025,M13,270.937,,Transportation,265.623,2.0,13
CUUR0000SETC     ,2023,M01,181.894,,Transportation,,,1
CUUR0000SETC     ,2023,M02,181.037,,Transportation,,,2
CUUR0000SETC     ,2023,M03,181.282,,Transportation,,,3
CUUR0000SETC     ,2023,M04,182.321,,Transportation,,,4
CUUR0000SETC     ,2023,M05,182.357,,Transportation,,,5
CUUR0000SETC     ,2023,M06,182.104,,Transportation,,,6
