series_id,year,period,value,footnote_codes,category,value_lag12,cpi_yoy_change
CUUR0200SA0      ,2022,M06,277.072,,All Items,,
CUUR0200SA0      ,2022,M07,276.525,,All Items,,
CUUR0200SA0      ,2022,M08,275.875,,All Items,,
CUUR0200SA0      ,2022,M09,276.549,,All Items,,
CUUR0200SA0      ,2022,M10,276.908,,All Items,,
CUUR0200SA0      ,2022,M11,276.436,,All Items,,
CUUR0200SA0      ,2022,M12,275.182,,All Items,,
CUUR0200SA0      ,2022,M13,272.401,,All Items,261.657,4.11
CUUR0200SA0      ,2023,M01,277.332,,All Items,263.988,5.05
CUUR0200SA0      ,2023,M02,278.672,,All Items,267.312,4.25
CUUR0200SA0      ,2023,M03,280.33,,All Items,268.639,4.35
CUUR0200SA0      ,2023,M04,281.927,,All Items,272.673,3.39
CUUR0200SA0      ,2023,M05,282.656,,All Items,277.072,2.02
CUUR0200SA0      ,2023,M06,283.741,,All Items,276.525,2.61
CUUR0200SA0      ,2023,M07,284.64,,All Items,275.875,3.18
CUUR0200SA0      ,2023,M08,285.122,,All Items,276.549,3.1
CUUR0200SA0      ,2023,M09,285.276,,All Items,276.908,3.02
CUUR0200SA0      ,2023,M10,284.981,,All Items,276.436,3.09
CUUR0200SA0      ,2023,M11,284.539,,All Items,275.182,3.4
CUUR0200SA0      ,2023,M12,283.908,,All Items,272.401,4.22
CUUR0200SA0      ,2023,M13,282.76,,All Items,277.332,1.96
CUUR0200SA0      ,2024,M01,284.731,,All Items,278.672,2.17
CUUR0200SA0      ,2024,M02,286.346,,All Items,280.33,2.15
CUUR0200SA0      ,2024,M03,288.301,,All Items,281.927,2.26
CUUR0200SA0      ,2024,M04,289.718,,All Items,282.656,2.5
CUUR0200SA0      ,2024,M05,290.355,,All Items,283.741,2.33
CUUR0200SA0      ,2024,M06,290.779,,All Items,284.64,2.16
CUUR0200SA0      ,2024,M07,292.256,,All Items,285.122,2.5
CUUR0200SA0      ,2024,M08,292.559,,All Items,285.276,2.55
CUUR0200SA0      ,2024,M09,292.547,,All Items,284.981,2.65
CUUR0200SA0      ,2024,M10,292.291,,All Items,284.539,2.72
CUUR0200SA0      ,2024,M11,292.022,,All Items,283.908,2.86
CUUR0200SA0      ,2024,M12,292.533,,All Items,282.76,3.46
CUUR0200SA0      ,2024,M13,290.37,,All Items,284.731,1.98
CUUR0200SA0      ,2025,M01,294.404,,All Items,286.346,2.81
CUUR0200SA0      ,2025,M02,295.232,,All Items,288.301,2.4
CUUR0200SA0      ,2025,M03,296.227,,All Items,289.718,2.25
CUUR0200SA0      ,2025,M04,296.688,,All Items,290.355,2.18
CUUR0200SA0      ,2025,M05,297.342,,All Items,290.779,2.26
CUUR0200SA0      ,2025,M06,299.529,,All Items,292.256,2.49
CUUR0200SA0      ,2025,M07,299.836,,All Items,292.559,2.49
CUUR0200SA0      ,2025,M08,300.753,,All Items,292.547,2.81
CUUR0200SA0      ,2025,M09,301.579,,All Items,292.291,3.18
CUUR0200SA0      ,2025,M10,,X,All Items,292.022,
CUUR0200SA0      ,2025,M11,300.771,,All Items,292.533,2.82
CUUR0200SA0      ,2025,M12,300.404,,All Items,290.37,3.46
CUUR0200SA0      ,2025,M13,298.433,,All Items,294.404,1.37
CUUR0230SA0      ,2022,M01,113.27,,All Items,,
CUUR0230SA0      ,2022,M02,114.287,,All Items,,
CUUR0230SA0      ,2022,M03,115.714,,All Items,,
CUUR0230SA0      ,2022,M04,116.197,,All Items,,
CUUR0230SA0      ,2022,M05,118.062,,All Items,,
CUUR0230SA0      ,2022,M06,120.218,,All Items,,
CUUR0230SA0      ,2022,M07,119.823,,All Items,,
CUUR0230SA0      ,2022,M08,119.483,,All Items,,
CUUR0230SA0      ,2022,M09,119.794,,All Items,,
CUUR0230SA0      ,2022,M10,120.134,,All Items,,
CUUR0230SA0      ,2022,M11,119.877,,All Items,,
CUUR0230SA0      ,2022,M12,119.173,,All Items,,
CUUR0230SA0      ,2022,M13,118.003,,All Items,113.27,4.18
CUUR0230SA0      ,2023,M01,120.275,,All Items,114.287,5.24
CUUR0230SA0      ,2023,M02,120.738,,All Items,115.714,4.34
CUUR0230SA0      ,2023,M03,121.651,,All Items,116.197,4.69
CUUR0230SA0      ,2023,M04,122.432,,All Items,118.062,3.7
CUUR0230SA0      ,2023,M05,122.832,,All Items,120.218,2.17
CUUR0230SA0      ,2023,M06,123.181,,All Items,119.823,2.8
CUUR0230SA0      ,2023,M07,123.558,,All Items,119.483,3.41
CUUR0230SA0      ,2023,M08,123.424,,All Items,119.794,3.03
CUUR0230SA0      ,2023,M09,123.278,,All Items,120.134,2.62
CUUR0230SA0      ,2023,M10,123.157,,All Items,119.877,2.74
CUUR0230SA0      ,2023,M11,123.038,,All Items,119.173,3.24
CUUR0230SA0      ,2023,M12,122.867,,All Items,118.003,4.12
CUUR0230SA0      ,2023,M13,122.536,,All Items,120.275,1.88
CUUR0230SA0      ,2024,M01,123.327,,All Items,120.738,2.14
CUUR0230SA0      ,2024,M02,123.92,,All Items,121.651,1.87
CUUR0230SA0      ,2024,M03,124.812,,All Items,122.432,1.94
CUUR0230SA0      ,2024,M04,125.474,,All Items,122.832,2.15
CUUR0230SA0      ,2024,M05,125.803,,All Items,123.181,2.13
CUUR0230SA0      ,2024,M06,125.927,,All Items,123.558,1.92
CUUR0230SA0      ,2024,M07,126.529,,All Items,123.424,2.52
CUUR0230SA0      ,2024,M08,126.534,,All Items,123.278,2.64
CUUR0230SA0      ,2024,M09,126.541,,All Items,123.157,2.75
CUUR0230SA0      ,2024,M10,126.517,,All Items,123.038,2.83
CUUR0230SA0      ,2024,M11,126.402,,All Items,122.867,2.88
CUUR0230SA0      ,2024,M12,126.635,,All Items,122.536,3.35
CUUR0230SA0      ,2024,M13,125.702,,All Items,123.327,1.93
CUUR0230SA0      ,2025,M01,127.521,,All Items,123.92,2.91
CUUR0230SA0      ,2025,M02,127.793,,All Items,124.812,2.39
CUUR0230SA0      ,2025,M03,128.355,,All Items,125.474,2.3
CUUR0230SA0      ,2025,M04,128.538,,All Items,125.803,2.17
CUUR0230SA0      ,2025,M05,128.901,,All Items,125.927,2.36
CUUR0230SA0      ,2025,M06,129.919,,All Items,126.529,2.68
CUUR0230SA0      ,2025,M07,130.04,,All Items,126.534,2.77
CUUR0230SA0      ,2025,M08,130.379,,All Items,126.541,3.03
CUUR0230SA0      ,2025,M09,130.646,,All Items,126.517,3.26
CUUR0230SA0      ,2025,M10,,X,All Items,126.402,
CUUR0230SA0      ,2025,M11,130.332,,All Items,126.635,2.92
CUUR0230SA0      ,2025,M12,130.207,,All Items,125.702,3.58
CUUR0230SA0      ,2025,M13,129.33,,All Items,127.521,1.42
CUUR0240SA0      ,2022,M01,114.024,,All Items,,
CUUR0240SA0      ,2022,M02,115.022,,All Items,,
CUUR0240SA0      ,2022,M03,116.496,,All Items,,
CUUR0240SA0      ,2022,M04,117.269,,All Items,,
CUUR0240SA0      ,2022,M05,118.774,,All Items,,
CUUR0240SA0      ,2022,M06,120.157,,All Items,,
CUUR0240SA0      ,2022,M07,120.254,,All Items,,
CUUR0240SA0      ,2022,M08,120.096,,All Items,,
CUUR0240SA0      ,2022,M09,120.348,,All Items,,
CUUR0240SA0      ,2022,M10,120.113,,All Items,,
CUUR0240SA0      ,2022,M11,120.018,,All Items,,
CUUR0240SA0      ,2022,M12,119.815,,All Items,,
CUUR0240SA0      ,2022,M13,118.532,,All Items,114.024,3.95
CUUR0240SA0      ,2023,M01,120.372,,All Items,115.022,4.65
CUUR0240SA0      ,2023,M02,121.216,,All Items,116.496,4.05
CUUR0240SA0      ,2023,M03,121.506,,All Items,117.269,3.61
CUUR0240SA0      ,2023,M04,122.002,,All Items,118.774,2.72
CUUR0240SA0      ,2023,M05,122.132,,All Items,120.157,1.64
CUUR0240SA0      ,2023,M06,122.874,,All Items,120.254,2.18
CUUR0240SA0      ,2023,M07,123.293,,All Items,120.096,2.66
CUUR0240SA0      ,2023,M08,124.262,,All Items,120.348,3.25
CUUR0240SA0      ,2023,M09,124.8,,All Items,120.113,3.9
CUUR0240SA0      ,2023,M10,124.658,,All Items,120.018,3.87
CUUR0240SA0      ,2023,M11,124.305,,All Items,119.815,3.75
CUUR0240SA0      ,2023,M12,123.803,,All Items,118.532,4.45
CUUR0240SA0      ,2023,M13,122.935,,All Items,120.372,2.13
CUUR0240SA0      ,2024,M01,123.93,,All Items,121.216,2.24
CUUR0240SA0      ,2024,M02,124.871,,All Items,121.506,2.77
CUUR0240SA0      ,2024,M03,125.62,,All Items,122.002,2.97
CUUR0240SA0      ,2024,M04,126.128,,All Items,122.132,3.27
CUUR0240SA0      ,2024,M05,126.286,,All Items,122.874,2.78
CUUR0240SA0      ,2024,M06,126.605,,All Items,123.293,2.69
CUUR0240SA0      ,2024,M07,127.333,,All Items,124.262,2.47
CUUR0240SA0      ,2024,M08,127.748,,All Items,124.8,2.36
CUUR0240SA0      ,2024,M09,127.715,,All Items,124.658,2.45
CUUR0240SA0      ,2024,M10,127.408,,All Items,124.305,2.5
CUUR0240SA0      ,2024,M11,127.288,,All Items,123.803,2.81
CUUR0240SA0      ,2024,M12,127.485,,All Items,122.935,3.7
CUUR0240SA0      ,2024,M13,126.535,,All Items,123.93,2.1
CUUR0240SA0      ,2025,M01,128.127,,All Items,124.871,2.61
CUUR0240SA0      ,2025,M02,128.684,,All Items,125.62,2.44
CUUR0240SA0      ,2025,M03,128.822,,All Items,126.128,2.14
CUUR0240SA0      ,2025,M04,129.06,,All Items,126.286,2.2
CUUR0240SA0      ,2025,M05,129.165,,All Items,126.605,2.02
CUUR0240SA0      ,2025,M06,129.957,,All Items,127.333,2.06
CUUR0240SA0      ,2025,M07,130.118,,All Items,127.748,1.86
CUUR0240SA0      ,2025,M08,130.648,,All Items,127.715,2.3
CUUR0240SA0      ,2025,M09,131.211,,All Items,127.408,2.98
CUUR0240SA0      ,2025,M10,,X,All Items,127.288,
CUUR0240SA0      ,2025,M11,130.779,,All Items,127.485,2.58
CUUR0240SA0      ,2025,M12,130.544,,All Items,126.535,3.17
CUUR0240SA0      ,2025,M13,129.738,,All Items,128.127,1.26
CUUR0300AA0      ,2022,M01,440.628,,All Items,,
CUUR0300AA0      ,2022,M02,445.582,,All Items,,
CUUR0300AA0      ,2022,M03,451.925,,All Items,,
CUUR0300AA0      ,2022,M04,454.002,,All Items,,
CUUR0300AA0      ,2022,M05,459.563,,All Items,,
CUUR0300AA0      ,2022,M06,466.247,,All Items,,
CUUR0300AA0      ,2022,M07,466.54,,All Items,,
CUUR0300AA0      ,2022,M08,465.826,,All Items,,
CUUR0300AA0      ,2022,M09,466.619,,All Items,,
CUUR0300AA0      ,2022,M10,468.533,,All Items,,
CUUR0300AA0      ,2022,M11,468.784,,All Items,,
CUUR0300AA0      ,2022,M12,467.509,,All Items,,
CUUR0300AA0      ,2022,M13,460.147,,All Items,440.628,4.43
CUUR0300AA0      ,2023,M01,471.13,,All Items,445.582,5.73
CUUR0300AA0      ,2023,M02,474.128,,All Items,451.925,4.91
CUUR0300AA0      ,2023,M03,475.868,,All Items,454.002,4.82
CUUR0300AA0      ,2023,M04,479.042,,All Items,459.563,4.24
CUUR0300AA0      ,2023,M05,479.973,,All Items,466.247,2.94
CUUR0300AA0      ,2023,M06,481.434,,All Items,466.54,3.19
CUUR0300AA0      ,2023,M07,482.228,,All Items,465.826,3.52
CUUR0300AA0      ,2023,M08,484.979,,All Items,466.619,3.93
CUUR0300AA0      ,2023,M09,486.086,,All Items,468.533,3.75
CUUR0300AA0      ,2023,M10,485.659,,All Items,468.784,3.6
CUUR0300AA0      ,2023,M11,484.906,,All Items,467.509,3.72
CUUR0300AA0      ,2023,M12,484.621,,All Items,460.147,5.32
CUUR0300AA0      ,2023,M13,480.838,,All Items,471.13,2.06
CUUR0300AA0      ,2024,M01,487.325,,All Items,474.128,2.78
CUUR0300AA0      ,2024,M02,491.741,,All Items,475.868,3.34
CUUR0300AA0      ,2024,M03,493.926,,All Items,479.042,3.11
CUUR0300AA0      ,2024,M04,494.922,,All Items,479.973,3.11
CUUR0300AA0      ,2024,M05,495.232,,All Items,481.434,2.87
CUUR0300AA0      ,2024,M06,495.332,,All Items,482.228,2.72
CUUR0300AA0      ,2024,M07,496.08,,All Items,484.979,2.29
CUUR0300AA0      ,2024,M08,495.986,,All Items,486.086,2.04
CUUR0300AA0      ,2024,M09,496.502,,All Items,485.659,2.23
CUUR0300AA0      ,2024,M10,497.817,,All Items,484.906,2.66
CUUR0300AA0      ,2024,M11,497.798,,All Items,484.621,2.72
CUUR0300AA0      ,2024,M12,498.008,,All Items,480.838,3.57
CUUR0300AA0      ,2024,M13,495.056,,All Items,487.325,1.59
CUUR0300AA0      ,2025,M01,501.097,,All Items,491.741,1.9
CUUR0300AA0      ,2025,M02,502.841,,All Items,493.926,1.8
CUUR0300AA0      ,2025,M03,503.161,,All Items,494.922,1.66
CUUR0300AA0      ,2025,M04,504.626,,All Items,495.232,1.9
CUUR0300AA0      ,2025,M05,505.32,,All Items,495.332,2.02
CUUR0300AA0      ,2025,M06,506.642,,All Items,496.08,2.13
CUUR0300AA0      ,2025,M07,507.358,,All Items,495.986,2.29
CUUR0300AA0      ,2025,M08,508.635,,All Items,496.502,2.44
CUUR0300AA0      ,2025,M09,509.919,,All Items,497.817,2.43
CUUR0300AA0      ,2025,M10,,X,All Items,497.798,
CUUR0300AA0      ,2025,M11,508.697,,All Items,498.008,2.15
CUUR0300AA0      ,2025,M12,508.824,,All Items,495.056,2.78
CUUR0300AA0      ,2025,M13,506.102,,All Items,501.097,1.0
CUUR0300SA0      ,2022,M01,271.634,,All Items,,
CUUR0300SA0      ,2022,M02,274.688,,All Items,,
CUUR0300SA0      ,2022,M03,278.598,,All Items,,
CUUR0300SA0      ,2022,M04,279.879,,All Items,,
CUUR0300SA0      ,2022,M05,283.307,,All Items,,
CUUR0300SA0      ,2022,M06,287.427,,All Items,,
CUUR0300SA0      ,2022,M07,287.608,,All Items,,
CUUR0300SA0      ,2022,M08,287.168,,All Items,,
CUUR0300SA0      ,2022,M09,287.656,,All Items,,
CUUR0300SA0      ,2022,M10,288.836,,All Items,,
CUUR0300SA0      ,2022,M11,288.991,,All Items,,
CUUR0300SA0      ,2022,M12,288.205,,All Items,,
CUUR0300SA0      ,2022,M13,283.666,,All Items,271.634,4.43
CUUR0300SA0      ,2023,M01,290.438,,All Items,274.688,5.73
CUUR0300SA0      ,2023,M02,292.285,,All Items,278.598,4.91
CUUR0300SA0      ,2023,M03,293.358,,All Items,279.879,4.82
CUUR0300SA0      ,2023,M04,295.315,,All Items,283.307,4.24
CUUR0300SA0      ,2023,M05,295.889,,All Items,287.427,2.94
CUUR0300SA0      ,2023,M06,296.789,,All Items,287.608,3.19
CUUR0300SA0      ,2023,M07,297.279,,All Items,287.168,3.52
CUUR0300SA0      ,2023,M08,298.975,,All Items,287.656,3.93
CUUR0300SA0      ,2023,M09,299.657,,All Items,288.836,3.75
CUUR0300SA0      ,2023,M10,299.394,,All Items,288.991,3.6
CUUR0300SA0      ,2023,M11,298.93,,All Items,288.205,3.72
CUUR0300SA0      ,2023,M12,298.754,,All Items,283.666,5.32
CUUR0300SA0      ,2023,M13,296.422,,All Items,290.438,2.06
CUUR0300SA0      ,2024,M01,300.421,,All Items,292.285,2.78
CUUR0300SA0      ,2024,M02,303.144,,All Items,293.358,3.34
CUUR0300SA0      ,2024,M03,304.49,,All Items,295.315,3.11
CUUR0300SA0      ,2024,M04,305.104,,All Items,295.889,3.11
CUUR0300SA0      ,2024,M05,305.296,,All Items,296.789,2.87
CUUR0300SA0      ,2024,M06,305.357,,All Items,297.279,2.72
CUUR0300SA0      ,2024,M07,305.819,,All Items,298.975,2.29
CUUR0300SA0      ,2024,M08,305.761,,All Items,299.657,2.04
CUUR0300SA0      ,2024,M09,306.078,,All Items,299.394,2.23
CUUR0300SA0      ,2024,M10,306.889,,All Items,298.93,2.66
CUUR0300SA0      ,2024,M11,306.877,,All Items,298.754,2.72
CUUR0300SA0      ,2024,M12,307.007,,All Items,296.422,3.57
CUUR0300SA0      ,2024,M13,305.187,,All Items,300.421,1.59
CUUR0300SA0      ,2025,M01,308.911,,All Items,303.144,1.9
CUUR0300SA0      ,2025,M02,309.987,,All Items,304.49,1.81
CUUR0300SA0      ,2025,M03,310.183,,All Items,305.104,1.66
CUUR0300SA0      ,2025,M04,311.087,,All Items,305.296,1.9
CUUR0300SA0      ,2025,M05,311.514,,All Items,305.357,2.02
CUUR0300SA0      ,2025,M06,312.33,,All Items,305.819,2.13
CUUR0300SA0      ,2025,M07,312.771,,All Items,305.761,2.29
CUUR0300SA0      ,2025,M08,313.558,,All Items,306.078,2.44
CUUR0300SA0      ,2025,M09,314.35,,All Items,306.889,2.43
CUUR0300SA0      ,2025,M10,,X,All Items,306.877,
CUUR0300SA0      ,2025,M11,313.597,,All Items,307.007,2.15
CUUR0300SA0      ,2025,M12,313.675,,All Items,305.187,2.78
CUUR0300SA0      ,2025,M13,311.997,,All Items,308.911,1.0
CUUR0350SA0      ,2022,M01,115.189,,All Items,,
CUUR0350SA0      ,2022,M02,116.438,,All Items,,
CUUR0350SA0      ,2022,M03,117.9,,All Items,,
CUUR0350SA0      ,2022,M04,118.271,,All Items,,
CUUR0350SA0      ,2022,M05,119.625,,All Items,,
CUUR0350SA0      ,2022,M06,121.339,,All Items,,
CUUR0350SA0      ,2022,M07,121.573,,All Items,,
CUUR0350SA0      ,2022,M08,121.432,,All Items,,
CUUR0350SA0      ,2022,M09,121.768,,All Items,,
CUUR0350SA0      ,2022,M10,122.408,,All Items,,
CUUR0350SA0      ,2022,M11,122.793,,All Items,,
CUUR0350SA0      ,2022,M12,122.449,,All Items,,
CUUR0350SA0      ,2022,M13,120.099,,All Items,115.189,4.26
CUUR0350SA0      ,2023,M01,123.184,,All Items,116.438,5.79
CUUR0350SA0      ,2023,M02,123.943,,All Items,117.9,5.13
CUUR0350SA0      ,2023,M03,124.513,,All Items,118.271,5.28
CUUR0350SA0      ,2023,M04,125.328,,All Items,119.625,4.77
CUUR0350SA0      ,2023,M05,125.605,,All Items,121.339,3.52
CUUR0350SA0      ,2023,M06,125.949,,All Items,121.573,3.6
CUUR0350SA0      ,2023,M07,126.136,,All Items,121.432,3.87
CUUR0350SA0      ,2023,M08,126.873,,All Items,121.768,4.19
CUUR0350SA0      ,2023,M09,127.251,,All Items,122.408,3.96
CUUR0350SA0      ,2023,M10,127.15,,All Items,122.793,3.55
CUUR0350SA0      ,2023,M11,126.979,,All Items,122.449,3.7
CUUR0350SA0      ,2023,M12,126.951,,All Items,120.099,5.71
CUUR0350SA0      ,2023,M13,125.822,,All Items,123.184,2.14
CUUR0350SA0      ,2024,M01,127.55,,All Items,123.943,2.91
CUUR0350SA0      ,2024,M02,128.774,,All Items,124.513,3.42
CUUR0350SA0      ,2024,M03,129.338,,All Items,125.328,3.2
CUUR0350SA0      ,2024,M04,129.446,,All Items,125.605,3.06
CUUR0350SA0      ,2024,M05,129.52,,All Items,125.949,2.84
CUUR0350SA0      ,2024,M06,129.607,,All Items,126.136,2.75
CUUR0350SA0      ,2024,M07,129.907,,All Items,126.873,2.39
CUUR0350SA0      ,2024,M08,129.927,,All Items,127.251,2.1
CUUR0350SA0      ,2024,M09,129.985,,All Items,127.15,2.23
CUUR0350SA0      ,2024,M10,130.294,,All Items,126.979,2.61
CUUR0350SA0      ,2024,M11,130.412,,All Items,126.951,2.73
CUUR0350SA0      ,2024,M12,130.618,,All Items,125.822,3.81
CUUR0350SA0      ,2024,M13,129.615,,All Items,127.55,1.62
CUUR0350SA0      ,2025,M01,131.225,,All Items,128.774,1.9
CUUR0350SA0      ,2025,M02,131.639,,All Items,129.338,1.78
CUUR0350SA0      ,2025,M03,131.878,,All Items,129.446,1.88
CUUR0350SA0      ,2025,M04,132.22,,All Items,129.52,2.08
CUUR0350SA0      ,2025,M05,132.43,,All Items,129.607,2.18
CUUR0350SA0      ,2025,M06,132.777,,All Items,129.907,2.21
CUUR0350SA0      ,2025,M07,132.977,,All Items,129.927,2.35
CUUR0350SA0      ,2025,M08,133.313,,All Items,129.985,2.56
CUUR0350SA0      ,2025,M09,133.656,,All Items,130.294,2.58
CUUR0350SA0      ,2025,M10,,X,All Items,130.412,
CUUR0350SA0      ,2025,M11,133.495,,All Items,130.618,2.2
CUUR0350SA0      ,2025,M12,133.663,,All Items,129.615,3.12
CUUR0350SA0      ,2025,M13,132.661,,All Items,131.225,1.09
CUUR0360SA0      ,2022,M01,112.368,,All Items,,
CUUR0360SA0      ,2022,M02,113.558,,All Items,,
CUUR0360SA0      ,2022,M03,115.235,,All Items,,
CUUR0360SA0      ,2022,M04,116.043,,All Items,,
CUUR0360SA0      ,2022,M05,117.285,,All Items,,
CUUR0360SA0      ,2022,M06,119.152,,All Items,,
CUUR0360SA0      ,2022,M07,119.13,,All Items,,
CUUR0360SA0      ,2022,M08,118.532,,All Items,,
CUUR0360SA0      ,2022,M09,118.54,,All Items,,
CUUR0360SA0      ,2022,M10,118.947,,All Items,,
CUUR0360SA0      ,2022,M11,118.83,,All Items,,
CUUR0360SA0      ,2022,M12,118.814,,All Items,,
CUUR0360SA0      ,2022,M13,117.203,,All Items,112.368,4.3
CUUR0360SA0      ,2023,M01,119.81,,All Items,113.558,5.51
CUUR0360SA0      ,2023,M02,120.973,,All Items,115.235,4.98
CUUR0360SA0      ,2023,M03,121.282,,All Items,116.043,4.51
CUUR0360SA0      ,2023,M04,122.069,,All Items,117.285,4.08
CUUR0360SA0      ,2023,M05,122.567,,All Items,119.152,2.87
CUUR0360SA0      ,2023,M06,123.082,,All Items,119.13,3.32
CUUR0360SA0      ,2023,M07,123.385,,All Items,118.532,4.09
CUUR0360SA0      ,2023,M08,123.838,,All Items,118.54,4.47
CUUR0360SA0      ,2023,M09,123.999,,All Items,118.947,4.25
CUUR0360SA0      ,2023,M10,123.92,,All Items,118.83,4.28
CUUR0360SA0      ,2023,M11,123.556,,All Items,118.814,3.99
CUUR0360SA0      ,2023,M12,123.186,,All Items,117.203,5.1
CUUR0360SA0      ,2023,M13,122.639,,All Items,119.81,2.36
CUUR0360SA0      ,2024,M01,124.107,,All Items,120.973,2.59
CUUR0360SA0      ,2024,M02,125.231,,All Items,121.282,3.26
CUUR0360SA0      ,2024,M03,126.131,,All Items,122.069,3.33
CUUR0360SA0      ,2024,M04,126.846,,All Items,122.567,3.49
CUUR0360SA0      ,2024,M05,127.152,,All Items,123.082,3.31
CUUR0360SA0      ,2024,M06,127.224,,All Items,123.385,3.11
CUUR0360SA0      ,2024,M07,127.317,,All Items,123.838,2.81
CUUR0360SA0      ,2024,M08,127.445,,All Items,123.999,2.78
CUUR0360SA0      ,2024,M09,127.966,,All Items,123.92,3.27
CUUR0360SA0      ,2024,M10,128.254,,All Items,123.556,3.8
CUUR0360SA0      ,2024,M11,128.459,,All Items,123.186,4.28
CUUR0360SA0      ,2024,M12,128.25,,All Items,122.639,4.58
CUUR0360SA0      ,2024,M13,127.032,,All Items,124.107,2.36
CUUR0360SA0      ,2025,M01,128.938,,All Items,125.231,2.96
CUUR0360SA0      ,2025,M02,129.427,,All Items,126.131,2.61
CUUR0360SA0      ,2025,M03,129.641,,All Items,126.846,2.2
CUUR0360SA0      ,2025,M04,130.001,,All Items,127.152,2.24
CUUR0360SA0      ,2025,M05,130.205,,All Items,127.224,2.34
CUUR0360SA0      ,2025,M06,131.114,,All Items,127.317,2.98
CUUR0360SA0      ,2025,M07,131.509,,All Items,127.445,3.19
CUUR0360SA0      ,2025,M08,131.876,,All Items,127.966,3.06
CUUR0360SA0      ,2025,M09,131.918,,All Items,128.254,2.86
CUUR0360SA0      ,2025,M10,,X,All Items,128.459,
CUUR0360SA0      ,2025,M11,131.592,,All Items,128.25,2.61
CUUR0360SA0      ,2025,M12,132.023,,All Items,127.032,3.93
CUUR0360SA0      ,2025,M13,130.749,,All Items,128.938,1.4
CUUR0370SA0      ,2022,M01,112.224,,All Items,,
CUUR0370SA0      ,2022,M02,113.607,,All Items,,
CUUR0370SA0      ,2022,M03,115.566,,All Items,,
CUUR0370SA0      ,2022,M04,116.294,,All Items,,
CUUR0370SA0      ,2022,M05,117.979,,All Items,,
CUUR0370SA0      ,2022,M06,119.671,,All Items,,
CUUR0370SA0      ,2022,M07,119.492,,All Items,,
CUUR0370SA0      ,2022,M08,119.413,,All Items,,
CUUR0370SA0      ,2022,M09,119.461,,All Items,,
CUUR0370SA0      ,2022,M10,119.722,,All Items,,
CUUR0370SA0      ,2022,M11,119.264,,All Items,,
CUUR0370SA0      ,2022,M12,118.818,,All Items,,
CUUR0370SA0      ,2022,M13,117.626,,All Items,112.224,4.81
CUUR0370SA0      ,2023,M01,120.118,,All Items,113.607,5.73
CUUR0370SA0      ,2023,M02,120.727,,All Items,115.566,4.47
CUUR0370SA0      ,2023,M03,121.013,,All Items,116.294,4.06
CUUR0370SA0      ,2023,M04,121.862,,All Items,117.979,3.29
CUUR0370SA0      ,2023,M05,121.902,,All Items,119.671,1.86
CUUR0370SA0      ,2023,M06,122.274,,All Items,119.492,2.33
CUUR0370SA0      ,2023,M07,122.467,,All Items,119.413,2.56
CUUR0370SA0      ,2023,M08,123.258,,All Items,119.461,3.18
CUUR0370SA0      ,2023,M09,123.429,,All Items,119.722,3.1
CUUR0370SA0      ,2023,M10,123.284,,All Items,119.264,3.37
CUUR0370SA0      ,2023,M11,123.129,,All Items,118.818,3.63
CUUR0370SA0      ,2023,M12,123.115,,All Items,117.626,4.67
CUUR0370SA0      ,2023,M13,122.215,,All Items,120.118,1.75
CUUR0370SA0      ,2024,M01,123.913,,All Items,120.727,2.64
CUUR0370SA0      ,2024,M02,124.901,,All Items,121.013,3.21
