hs_code,cpi_category
54083205,Apparel
54083210,Apparel
54083230,Apparel
54083290,Apparel
54083305,Apparel
54083310,Apparel
54083315,Apparel
54083330,Apparel
54083390,Apparel
54083405,Apparel
54083410,Apparel
54083430,Apparel
54083490,Apparel
55011100,Other
55011900,Other
55012000,Apparel
55013000,Other
55014000,Other
55019001,Other
55021000,Other
55029000,Other
55031100,Transportation
55031910,Transportation
55031990,Transportation
55032000,Transportation
55033000,Transportation
55034000,Transportation
55039010,Transportation
55039090,Transportation
55041000,Transportation
55049000,Transportation
55051000,Transportation
55052000,Transportation
55061000,Transportation
55062000,Transportation
55063000,Transportation
55064000,Transportation
55069001,Transportation
55070000,Transportation
55081000,Apparel
55082000,Apparel
55091100,Apparel
55091200,Apparel
55092100,Apparel
55092200,Apparel
55093100,Apparel
55093200,Apparel
55094100,Apparel
55094200,Apparel
55095130,Apparel
55095160,Apparel
55095200,Apparel
55095300,Apparel
55095900,Apparel
55096100,Apparel
55096200,Apparel
55096920,Apparel
55096940,Apparel
55096960,Apparel
55099100,Apparel
55099200,Apparel
55099920,Apparel
55099940,Apparel
55099960,Apparel
55101100,Apparel
55101200,Apparel
55102000,Apparel
55103000,Apparel
55109020,Apparel
55109040,Apparel
55109060,Apparel
55111000,Apparel
55112000,Apparel
55113000,Apparel
55121100,Apparel
55121900,Apparel
55122100,Apparel
55122900,Apparel
55129100,Apparel
55129900,Apparel
55131100,Apparel
55131200,Apparel
55131300,Apparel
55131900,Apparel
55132100,Apparel
55132301,Apparel
55132900,Apparel
55133100,Apparel
55133901,Apparel
55134100,Apparel
55134910,Apparel
55134920,Apparel
55134990,Apparel
55141100,Apparel
55141200,Apparel
55141910,Apparel
55141990,Apparel
55142100,Apparel
55142200,Apparel
55142300,Apparel
55142900,Apparel
55143031,Apparel
55143032,Apparel
55143033,Apparel
55143039,Apparel
55144100,Apparel
55144200,Apparel
55144300,Apparel
55144900,Apparel
55151100,Apparel
55151200,Apparel
55151305,Apparel
55151310,Apparel
55151900,Apparel
55152100,Apparel
55152205,Apparel
55152210,Apparel
55152900,Apparel
55159100,Apparel
55159905,Apparel
55159910,Apparel
55159990,Apparel
55161100,Apparel
55161200,Apparel
55161300,Apparel
55161400,Apparel
55162100,Apparel
55162200,Apparel
55162300,Apparel
55162400,Apparel
55163105,Apparel
55163110,Apparel
55163205,Apparel
55163210,Apparel
55163305,Apparel
55163310,Apparel
55163405,Apparel
55163410,Apparel
55164100,Apparel
55164200,Apparel
55164300,Apparel
55164400,Apparel
55169100,Apparel
55169200,Apparel
55169300,Apparel
55169400,Apparel
56012100,Apparel
56012200,Other
56012900,Housing
56013000,Housing
56021010,Apparel
56021090,Apparel
56022100,Apparel
56022900,Housing
56029030,Apparel
56029060,Apparel
56029090,Apparel
56031100,Apparel
56031200,Apparel
56031300,Apparel
56031430,Other
56031490,Apparel
56039100,Apparel
56039200,Apparel
56039300,Apparel
56039410,Apparel
56039430,Other
56039490,Apparel
56041000,Housing
56049020,Apparel
56049090,Housing
56050010,Apparel
56050090,Housing
56060000,Apparel
56072100,Housing
56072900,Housing
56074110,Other
56074130,Other
56074910,Other
56074915,Other
56074925,Other
56074930,Other
56075025,Apparel
56075035,Other
56075040,Other
56079010,Other
56079015,Housing
56079025,Other
56079035,Other
56079090,Other
56081100,Food
56081910,Food
56081920,Food
56089010,Food
56089023,Apparel
56089027,Food
56089030,Food
56090010,Apparel
56090020,Food
56090030,Apparel
56090040,Apparel
57011013,Housing
57011016,Housing
57011040,Housing
57011090,Housing
57019010,Housing
57019020,Housing
57021010,Other
57021090,Other
57022010,Other
57022020,Other
57023110,Apparel
57023120,Housing
57023210,Housing
57023220,Housing
57023910,Housing
57023920,Housing
57024110,Apparel
57024120,Housing
57024210,Housing
57024220,Housing
57024910,Housing
57024915,Housing
57024920,Housing
57025020,Housing
57025040,Housing
57025052,Housing
57025056,Housing
57025059,Housing
57029120,Apparel
57029130,Apparel
57029140,Housing
57029210,Housing
57029290,Housing
57029905,Housing
57029915,Housing
57029920,Housing
57031020,Housing
57031080,Housing
57032100,Other
57032910,Housing
57032920,Housing
57033100,Housing
57033910,Housing
57033920,Housing
57039000,Housing
57041000,Housing
57042000,Housing
57049001,Housing
57050010,Housing
57050020,Housing
58011000,Apparel
58012100,Apparel
58012210,Apparel
58012290,Apparel
58012300,Apparel
58012600,Apparel
58012710,Apparel
58012750,Apparel
58013100,Apparel
58013200,Apparel
58013300,Apparel
58013600,Apparel
58013710,Apparel
58013750,Apparel
58019010,Food
58019020,Housing
58021010,Apparel
58021090,Apparel
58022000,Housing
58023000,Housing
58030010,Apparel
58030020,Apparel
58030030,Apparel
58030040,Food
58030050,Apparel
58030090,Housing
58041010,Apparel
58041090,Housing
58042100,Apparel
58042910,Apparel
58042990,Housing
58043000,Apparel
58050010,Other
58050020,Apparel
58050025,Apparel
58050030,Apparel
58050040,Apparel
58061010,Apparel
58061024,Apparel
58061028,Apparel
58061030,Apparel
58062000,Apparel
58063100,Apparel
58063210,Apparel
58063220,Apparel
58063910,Apparel
58063920,Food
58063930,Housing
58064000,Apparel
58071005,Apparel
58071015,Housing
58071020,Housing
58079005,Apparel
58079015,Housing
58079020,Housing
58081010,Commodities Services Special
58081040,Apparel
58081050,Housing
58081070,Apparel
58081090,Housing
58089000,Other
58090000,Apparel
58101000,Other
58109100,Apparel
58109210,Other
58109290,Other
58109910,Apparel
58109990,Housing
58110010,Housing
58110020,Housing
58110030,Housing
58110040,Housing
59011010,Housing
59011020,Housing
59019020,Housing
59019040,Housing
59021000,Transportation
59022000,Transportation
59029000,Transportation
59031010,Housing
59031015,Housing
59031018,Housing
59031020,Housing
59031025,Housing
59031030,Housing
59032010,Housing
59032015,Housing
59032018,Housing
59032020,Housing
59032025,Housing
59032030,Housing
59039010,Housing
59039015,Housing
59039018,Housing
59039020,Housing
59039025,Housing
59039030,Housing
59041000,Other
59049010,Housing
59049090,Housing
59050010,Housing
59050090,Housing
59061000,Housing
59069110,Housing
59069120,Housing
59069125,Housing
59069130,Housing
59069910,Housing
59069920,Housing
59069925,Housing
59069930,Housing
59070005,Apparel
59070015,Apparel
59070025,Other
59070035,Other
59070060,Housing
59070080,Housing
59080000,Housing
59090010,Food
59090020,Housing
59100010,Transportation
59100090,Housing
59111010,Housing
59111020,Housing
59112010,Housing
59112020,Housing
59112030,Housing
59113100,Housing
59113200,Housing
59114001,Housing
59119000,Housing
60011020,Apparel
60011060,Apparel
60012100,Apparel
60012200,Apparel
60012900,Housing
60019100,Apparel
60019200,Apparel
60019910,Apparel
60019990,Apparel
60024040,Apparel
60024080,Apparel
60029040,Apparel
60029080,Apparel
60031010,Apparel
60031090,Apparel
60032010,Apparel
60032030,Apparel
60033010,Apparel
60033060,Apparel
60034010,Apparel
60034060,Apparel
60039010,Apparel
60039090,Apparel
60041000,Apparel
60049020,Apparel
60049090,Apparel
60052100,Apparel
60052200,Apparel
60052300,Apparel
60052400,Apparel
60053500,Apparel
60053600,Apparel
60053700,Apparel
60053800,Apparel
60053900,Apparel
60054100,Apparel
60054200,Apparel
60054300,Apparel
60054400,Apparel
60059010,Apparel
60059090,Apparel
60061000,Apparel
60062110,Apparel
60062190,Apparel
60062210,Apparel
60062290,Apparel
60062310,Apparel
60062390,Apparel
60062410,Apparel
60062490,Apparel
60063100,Apparel
60063200,Apparel
60063300,Apparel
60063400,Apparel
60064100,Apparel
60064200,Apparel
60064300,Apparel
60064400,Apparel
60069010,Apparel
60069090,Apparel
6011015,Other
6011030,Other
6011045,Other
6011060,Other
6011075,Other
6011085,Other
6011090,Other
6012010,Transportation
6012090,Other
6021000,Commodities Services Special
6022000,Food
6023000,Other
6024000,Other
6029020,Other
6029030,Transportation
6029040,Transportation
6029050,Other
6029060,Transportation
6029090,Transportation
6031100,Other
6031230,Transportation
6031270,Transportation
6031300,Other
6031400,Other
6031500,Other
6031901,Other
6039000,Other
6042000,Transportation
6049010,Other
6049030,Transportation
6049060,Transportation
61012000,Transportation
61013010,Transportation
61013015,Apparel
61013020,Transportation
61019005,Transportation
61019010,Transportation
61019090,Transportation
61021000,Transportation
61022000,Transportation
61023005,Transportation
61023010,Transportation
61023020,Transportation
61029010,Transportation
61029090,Transportation
61031010,Apparel
61031020,Apparel
61031030,Other
61031040,Apparel
61031050,Other
61031060,Apparel
61031070,Apparel
61031090,Apparel
61032200,Apparel
61032300,Other
61032905,Apparel
61032910,Other
61032920,Housing
61033100,Apparel
61033200,Apparel
61033310,Apparel
61033320,Apparel
61033910,Apparel
61033940,Housing
61033980,Housing
61034110,Apparel
61034120,Apparel
61034210,Apparel
61034220,Apparel
61034310,Apparel
61034315,Other
61034320,Other
61034910,Other
61034920,Other
61034940,Apparel
61034980,Apparel
61041310,Apparel
61041320,Other
61041910,Apparel
61041915,Other
61041940,Apparel
61041950,Apparel
61041960,Apparel
61041980,Apparel
61042200,Apparel
61042300,Other
61042905,Apparel
61042910,Other
61042920,Housing
61043100,Apparel
61043200,Apparel
61043310,Apparel
61043320,Apparel
61043910,Apparel
61043920,Housing
61044100,Apparel
61044200,Apparel
61044310,Apparel
61044320,Apparel
61044410,Apparel
61044420,Apparel
61044910,Housing
61044990,Housing
61045100,Apparel
61045200,Apparel
61045310,Apparel
61045320,Other
61045910,Other
61045940,Housing
61045980,Housing
61046100,Apparel
61046210,Apparel
61046220,Apparel
61046310,Other
61046315,Apparel
61046320,Other
61046910,Other
61046920,Other
61046940,Apparel
61046980,Apparel
61051000,Apparel
61052010,Apparel
61052020,Apparel
61059010,Apparel
61059040,Housing
61059080,Housing
61061000,Apparel
61062010,Apparel
61062020,Apparel
61069010,Apparel
61069015,Housing
61069025,Housing
61069030,Housing
61071100,Apparel
61071200,Apparel
61071910,Housing
61071990,Housing
61072100,Apparel
61072200,Apparel
61072920,Apparel
61072950,Housing
61072990,Housing
61079100,Apparel
61079910,Apparel
61079920,Apparel
61079950,Housing
61079990,Housing
61081100,Apparel
61081910,Housing
61081990,Housing
61082100,Apparel
61082210,Other
61082290,Other
61082910,Apparel
61082990,Apparel
61083100,Apparel
61083200,Apparel
61083910,Apparel
61083940,Apparel
61083980,Housing
61089100,Apparel
61089200,Apparel
61089920,Apparel
61089950,Apparel
61089990,Housing
61091000,Apparel
61099010,Apparel
61099015,Apparel
61099040,Apparel
61099080,Apparel
61101100,Apparel
61101210,Apparel
61101220,Apparel
61101900,Apparel
61102010,Apparel
61102020,Apparel
61103010,Apparel
61103015,Apparel
61103020,Apparel
61103030,Apparel
61109010,Apparel
61109090,Apparel
61112010,Transportation
61112020,Transportation
61112030,Transportation
61112040,Apparel
61112050,Transportation
61112060,Apparel
61113010,Transportation
61113020,Transportation
61113030,Transportation
61113040,Transportation
61113050,Apparel
61119005,Apparel
61119010,Transportation
61119020,Transportation
61119030,Transportation
61119040,Transportation
61119050,Apparel
61119070,Housing
61119090,Housing
61121100,Apparel
61121200,Other
61121910,Other
61121940,Housing
61121980,Housing
61122010,Other
61122020,Housing
61123100,Other
61123900,Housing
61124100,Other
61124900,Housing
61130010,Apparel
61130090,Apparel
61142000,Apparel
61143010,Other
61143020,Apparel
61143030,Other
61149005,Apparel
61149010,Housing
61149090,Housing
61151005,Medical
61151010,Other
61151015,Housing
61151030,Apparel
61151040,Other
61151055,Other
61151060,Other
61152100,Apparel
61152200,Apparel
61152940,Apparel
61152980,Housing
61153010,Apparel
61153090,Apparel
61159400,Apparel
61159560,Apparel
61159590,Apparel
61159660,Apparel
61159690,Apparel
61159914,Other
61159919,Other
61159940,Housing
61159990,Housing
61161005,Apparel
61161008,Apparel
61161013,Apparel
61161017,Apparel
61161044,Apparel
61161048,Apparel
61161055,Apparel
61161065,Apparel
61161075,Apparel
61161095,Housing
61169100,Apparel
61169205,Apparel
61169208,Apparel
61169264,Apparel
61169274,Apparel
61169288,Apparel
61169294,Apparel
61169305,Apparel
61169308,Apparel
61169364,Apparel
61169374,Apparel
61169388,Apparel
61169394,Apparel
61169920,Apparel
61169935,Apparel
61169948,Apparel
61169954,Apparel
61169975,Housing
61169995,Housing
61171010,Transportation
61171020,Transportation
61171040,Transportation
61171060,Transportation
61178020,Apparel
61178030,Transportation
61178085,Housing
61178087,Apparel
61178095,Transportation
61179010,Transportation
61179090,Transportation
62012011,Transportation
62012019,Apparel
62012029,Apparel
62012035,Apparel
62012040,Apparel
62013012,Transportation
62013020,Transportation
62013030,Apparel
62013040,Apparel
62013050,Apparel
62013060,Apparel
62013070,Apparel
62013080,Apparel
62014010,Transportation
62014015,Transportation
62014020,Transportation
62014025,Other
62014035,Apparel
62014040,Apparel
62014045,Other
62014050,Other
62014055,Other
62014060,Apparel
62014065,Apparel
62014070,Other
62014075,Other
62019019,Transportation
62019029,Transportation
62019039,Apparel
62019049,Apparel
62019059,Apparel
62019069,Apparel
62022011,Transportation
62022019,Apparel
62022029,Apparel
62022035,Apparel
62022040,Apparel
62023012,Transportation
62023020,Transportation
62023030,Apparel
62023040,Apparel
62023050,Apparel
62023060,Apparel
62023070,Apparel
62023080,Apparel
62024010,Transportation
62024015,Transportation
62024020,Transportation
62024025,Other
62024035,Apparel
62024040,Apparel
62024045,Other
62024050,Other
62024055,Other
62024060,Apparel
62024065,Apparel
62024070,Other
62024075,Other
62029019,Transportation
62029029,Transportation
62029039,Apparel
62029049,Apparel
62029059,Apparel
62029069,Apparel
62031115,Apparel
62031130,Apparel
62031160,Apparel
62031190,Apparel
62031210,Apparel
62031220,Apparel
62031910,Apparel
62031920,Apparel
62031930,Other
62031950,Housing
62031990,Housing
62032210,Apparel
62032230,Apparel
62032300,Other
62032910,Apparel
62032915,Apparel
62032920,Other
62032930,Housing
62033150,Apparel
62033190,Apparel
62033210,Apparel
62033220,Apparel
62033310,Apparel
62033320,Apparel
62033910,Apparel
62033920,Apparel
62033950,Housing
62033990,Apparel
62034101,Apparel
62034103,Apparel
62034106,Other
62034108,Apparel
62034125,Apparel
62034130,Apparel
62034160,Other
62034180,Apparel
62034203,Apparel
62034205,Apparel
62034207,Apparel
62034217,Apparel
62034225,Apparel
62034245,Apparel
62034301,Other
62034303,Other
62034305,Other
62034309,Apparel
62034311,Other
62034313,Apparel
62034345,Other
62034355,Other
62034360,Other
62034365,Other
62034370,Apparel
62034375,Other
62034390,Apparel
62034901,Other
62034905,Other
62034907,Apparel
62034909,Apparel
62034925,Other
62034935,Other
62034950,Other
62034960,Apparel
62034990,Apparel
62041100,Apparel
62041200,Apparel
62041310,Apparel
62041320,Other
62041910,Apparel
62041920,Other
62041940,Housing
62041980,Housing
62042100,Apparel
62042210,Apparel
62042230,Apparel
62042300,Other
62042920,Other
62042940,Housing
62043110,Apparel
62043120,Apparel
62043210,Apparel
62043220,Apparel
62043310,Apparel
62043320,Apparel
62043340,Apparel
62043350,Apparel
62043920,Apparel
62043930,Apparel
62043960,Housing
62043980,Housing
62044110,Apparel
62044120,Apparel
62044210,Apparel
62044220,Apparel
62044230,Apparel
62044310,Apparel
62044320,Apparel
62044330,Apparel
62044340,Apparel
62044420,Apparel
62044430,Apparel
62044440,Apparel
62044910,Apparel
62044950,Housing
62045100,Apparel
62045210,Apparel
62045220,Apparel
62045310,Other
62045320,Apparel
62045330,Other
62045910,Other
62045920,Apparel
62045930,Other
62045940,Housing
62046105,Apparel
62046115,Apparel
62046160,Apparel
62046180,Apparel
